year,permno,ticker,comnam,age,div12m_me,ffo_at_reit,beta,lnmcap,ret12
2004,79893,AEC,ASSOCIATED ESTATES REALTY CORP,144.0,0.076609574,0.010623392803203834,0.351078469588782,12.067466283110447,0.5136313279427145
2005,79893,AEC,ASSOCIATED ESTATES REALTY CORP,156.0,0.072128676,0.01017936703988196,0.326204328050716,12.12993892756475,-0.033326478740959065
2006,79893,AEC,ASSOCIATED ESTATES REALTY CORP,168.0,0.05609326,0.00909921576737617,0.4120602165058774,12.314746393548626,0.5780866254222177
2007,79893,AEC,ASSOCIATED ESTATES REALTY CORP,180.0,0.0504131,0.008687147934818115,0.5056211128930016,12.368470151654769,-0.2787736131704821
2008,79893,AEC,ASSOCIATED ESTATES REALTY CORP,192.0,0.06367523,0.006805867765262467,0.5597839676794383,12.099822659559669,0.03066972813776636
2009,79893,AEC,ASSOCIATED ESTATES REALTY CORP,204.0,0.09565448,0.008660311389099363,0.8211638378857834,11.707271019900269,0.3634058230704169
2010,79893,AEC,ASSOCIATED ESTATES REALTY CORP,216.0,0.0369857,0.00685050101779584,0.9018509593461581,12.898695455942324,0.42738271752663937
2011,79893,AEC,ASSOCIATED ESTATES REALTY CORP,228.0,0.03715344,0.009128618763262694,0.8749232393617196,13.435114998228253,0.08644376639482498
2012,79893,AEC,ASSOCIATED ESTATES REALTY CORP,240.0,0.04191089,0.011048121348285781,0.855680681807049,13.4903589742984,0.056737386508842746
2013,79893,AEC,ASSOCIATED ESTATES REALTY CORP,252.0,0.04410081,0.013655437977004999,0.8477797507999996,13.657770428793429,0.043676159793342384
2014,79893,AEC,ASSOCIATED ESTATES REALTY CORP,264.0,0.04119463,0.012739877172870867,0.7675163281784547,13.86796812066252,0.5249461127013177
2015,79893,AEC,ASSOCIATED ESTATES REALTY CORP,271.0,0.02896278,0.01291264754410694,0.6054535924536791,14.253181810044497,0.24791499822837126
2004,80100,SPG,SIMON PROPERTY GROUP INC NEW,156.0,0.044102177,0.017688291733845656,0.13628520376165182,16.25319298865304,0.462374256733062
2005,80100,SPG,SIMON PROPERTY GROUP INC NEW,168.0,0.03757376,0.015603276294859136,0.26204946788303823,16.5592767263328,0.2329036089283718
2006,80100,SPG,SIMON PROPERTY GROUP INC NEW,180.0,0.033705134,0.015674257779273604,0.36280300017113437,16.782369438819988,0.36864877882980096
2007,80100,SPG,SIMON PROPERTY GROUP INC NEW,192.0,0.03166138,0.016547750167572137,0.4634980332813166,16.937327333161544,-0.11419483847911682
2008,80100,SPG,SIMON PROPERTY GROUP INC NEW,204.0,0.043825075,0.01834515639601519,0.8415837494700206,16.73053384466174,-0.35837879035348186
2009,80100,SPG,SIMON PROPERTY GROUP INC NEW,216.0,0.056951273,0.02028742169372879,1.3279263731674458,16.49654616006414,0.5878155291518345
2010,80100,SPG,SIMON PROPERTY GROUP INC NEW,228.0,0.027599797,0.015616552383248742,1.3726607216249542,17.05502832904148,0.2841377156259002
2011,80100,SPG,SIMON PROPERTY GROUP INC NEW,240.0,0.02602124,0.02045668030966685,1.3087738570865872,17.344333626004374,0.3348841420966786
2012,80100,SPG,SIMON PROPERTY GROUP INC NEW,252.0,0.025286585,0.023342793055486557,1.2488488221145766,17.640005377030803,0.2603845137989038
2013,80100,SPG,SIMON PROPERTY GROUP INC NEW,264.0,0.028100504,0.021489099806950605,1.241942096938524,17.704266668461553,-0.008369852278626744
2014,80100,SPG,SIMON PROPERTY GROUP INC NEW,276.0,0.0290818,0.021367140910878393,0.7805192150557558,17.779636114070907,0.30986494201942505
2015,80100,SPG,SIMON PROPERTY GROUP INC NEW,288.0,0.02971863,0.022941934047276583,0.48479906075331275,17.884911447129962,0.10332962691939973
2016,80100,SPG,SIMON PROPERTY GROUP INC NEW,300.0,0.03179986,0.022400493722284132,0.4554575841954795,17.949457798179818,-0.055557894037813305
2017,80100,SPG,SIMON PROPERTY GROUP INC NEW,312.0,0.041578714,0.02205639201973979,0.3404451889422269,17.763354254780822,0.00946167616658955
2018,80100,SPG,SIMON PROPERTY GROUP INC NEW,324.0,0.04485236,0.02203026260305897,0.3959495259355709,17.783790285797348,0.02467939212662329
2019,80100,SPG,SIMON PROPERTY GROUP INC NEW,336.0,0.04992816,0.02234946991630536,0.47608620769296056,17.7370962650606,-0.06616271235429916
2020,80100,SPG,SIMON PROPERTY GROUP INC NEW,348.0,0.09404951,0.02174312780956186,1.176303630632897,16.952433507913156,-0.3840285114367683
2021,80100,SPG,SIMON PROPERTY GROUP INC NEW,360.0,0.04059552,0.02136281786234975,1.4967810688941292,17.553969881500937,0.9563569180673388
2022,80100,SPG,SIMON PROPERTY GROUP INC NEW,372.0,0.058841433,0.021222053965419218,1.4742565660364344,17.44334920813644,-0.2155899296689775
2023,80100,SPG,SIMON PROPERTY GROUP INC NEW,384.0,0.0610663,0.021222053965419218,1.4627679707973373,17.46737275169341,0.29245716778652264
2024,80100,SPG,SIMON PROPERTY GROUP INC NEW,396.0,0.049078405,0.021222053965419218,1.5882113355584337,17.756881399594167,0.2687435664690072
2004,80102,SUI,SUN COMMUNITIES INC,144.0,0.062131602,0.01380967696509638,0.03539742092531966,13.510571176824024,0.10928503835689174
2005,80102,SUI,SUN COMMUNITIES INC,156.0,0.073903434,0.0115897275356264,0.12088619795633154,13.342769680950553,-0.16115095693503723
2006,80102,SUI,SUN COMMUNITIES INC,168.0,0.07645347,0.009852434838165376,0.25296842541501485,13.304119062402371,0.11123863213377594
2007,80102,SUI,SUN COMMUNITIES INC,180.0,0.08826148,0.0072678954864148,0.40757114456007343,13.16606755737701,-0.2917603615369412
2008,80102,SUI,SUN COMMUNITIES INC,192.0,0.14562245,0.008179126989771038,0.7127451270810156,12.684372328114863,-0.2346993478806383
2009,80102,SUI,SUN COMMUNITIES INC,204.0,0.17140554,0.006559282264853801,1.2485050170595977,12.543202186357759,0.6703810891524271
2010,80102,SUI,SUN COMMUNITIES INC,216.0,0.09211252,0.012122678955833056,1.4563045539981065,13.17346332267986,0.8571670799339317
2011,80102,SUI,SUN COMMUNITIES INC,228.0,0.06738082,0.013734860283882122,1.4420771740824108,13.569490239835453,0.19388904075488878
2012,80102,SUI,SUN COMMUNITIES INC,240.0,0.051296655,0.01480109030798159,1.3774520027553734,13.970434465361663,0.15751205277105385
2013,80102,SUI,SUN COMMUNITIES INC,252.0,0.053192347,0.014793218854633828,1.3598619369375058,14.283634926188777,0.12887852940937528
2014,80102,SUI,SUN COMMUNITIES INC,264.0,0.046367507,0.015579831159861989,1.0671238214770575,14.582428435677462,0.4918251357121466
2015,80102,SUI,SUN COMMUNITIES INC,276.0,0.035773274,0.01250605343243205,0.605125953808188,15.095076428993773,0.17868545250407908
2016,80102,SUI,SUN COMMUNITIES INC,288.0,0.031923857,0.012239390771601534,0.40098637030180795,15.386918628834877,0.15670256883950007
2017,80102,SUI,SUN COMMUNITIES INC,300.0,0.028659584,0.010866486087998358,0.09421533723917379,15.714449870997562,0.24934161016965528
2018,80102,SUI,SUN COMMUNITIES INC,312.0,0.027687153,0.013485179712695342,-0.018750207289154674,15.88998299758966,0.12850374027435074
2019,80102,SUI,SUN COMMUNITIES INC,324.0,0.021066898,0.014732211308263708,0.12385217754407034,16.30472576851422,0.5089886220987414
2020,80102,SUI,SUN COMMUNITIES INC,336.0,0.020560488,0.01410433649512433,0.33252397367704833,16.456602696886463,0.03577572759440106
2021,80102,SUI,SUN COMMUNITIES INC,348.0,0.017491655,0.013983592793859011,0.34922411913441204,16.80993584031945,0.40793190769160903
2022,80102,SUI,SUN COMMUNITIES INC,360.0,0.020953277,0.014243260775434812,0.4211364952516669,16.770374442409583,-0.3030375005955239
2023,80102,SUI,SUN COMMUNITIES INC,372.0,0.027446374,0.0126574768669843,0.5158223194881413,16.608316387081217,-0.038389187091284915
2024,80102,SUI,SUN COMMUNITIES INC,384.0,0.029557953,0.013038755887414084,0.6266269678951282,16.57389133894208,-0.052259057343618354
2004,80183,MAA,MID AMERICA APT COMMUNITIES INC,144.0,0.060333803,0.01180343049274861,0.23879951101286032,13.532096872052634,0.31086587458721704
2005,80183,MAA,MID AMERICA APT COMMUNITIES INC,156.0,0.053979084,0.011555451799259197,0.2870249546840193,13.749956681490303,0.24361586131463087
2006,80183,MAA,MID AMERICA APT COMMUNITIES INC,168.0,0.040020183,0.012464677709922815,0.3676312687073872,14.090396744209954,0.2313435283803127
2007,80183,MAA,MID AMERICA APT COMMUNITIES INC,180.0,0.0452683,0.013399213085297054,0.5436320184918485,14.08596881883871,-0.21784141408915392
2008,80183,MAA,MID AMERICA APT COMMUNITIES INC,192.0,0.05087285,0.01429020515572433,0.6857892929834071,14.040894069205981,-0.08340990733481923
2009,80183,MAA,MID AMERICA APT COMMUNITIES INC,204.0,0.06434459,0.014790385321263338,0.8321164462085444,13.88801089655812,0.3886119608320111
2010,80183,MAA,MID AMERICA APT COMMUNITIES INC,216.0,0.04172738,0.015083983734675411,0.8450305678344553,14.361636462862647,0.37558010256801344
2011,80183,MAA,MID AMERICA APT COMMUNITIES INC,228.0,0.035703283,0.015116796851898503,0.8240346331358901,14.681806419637555,0.023154038335842397
2012,80183,MAA,MID AMERICA APT COMMUNITIES INC,240.0,0.037202906,0.01682837925709976,0.7849933435464392,14.806690920322666,0.07700824014763641
2013,80183,MAA,MID AMERICA APT COMMUNITIES INC,252.0,0.037479043,0.018810798564111032,0.767355145514185,14.982317866942543,-0.02246302674629652
2014,80183,MAA,MID AMERICA APT COMMUNITIES INC,264.0,0.03758769,0.014940594222658999,0.5793607197791142,15.485841407778713,0.2826111014070416
2015,80183,MAA,MID AMERICA APT COMMUNITIES INC,276.0,0.03859855,0.015207278082572896,0.40347057076268816,15.607579930552228,0.2635116690567927
2016,80183,MAA,MID AMERICA APT COMMUNITIES INC,288.0,0.03208624,0.016962356330072786,0.24300098832724729,15.841848957404572,0.11505378579328651
2017,80183,MAA,MID AMERICA APT COMMUNITIES INC,300.0,0.029227303,0.014678106304446515,0.07221225855282708,16.268237075686745,0.06318018821023386
2018,80183,MAA,MID AMERICA APT COMMUNITIES INC,312.0,0.037402097,0.015169948153486502,0.1465693250337205,16.21431535407099,-0.010990371820420619
2019,80183,MAA,MID AMERICA APT COMMUNITIES INC,324.0,0.032266956,0.01603630624256831,0.23282441614983196,16.426948979324354,0.4243575707636602
2020,80183,MAA,MID AMERICA APT COMMUNITIES INC,336.0,0.033362374,0.016670831419450968,0.4588374879496239,16.433532824773774,-0.006831427284941904
2021,80183,MAA,MID AMERICA APT COMMUNITIES INC,348.0,0.025525989,0.017494549399868584,0.5154815186322226,16.80732723385067,0.8661686043629289
2022,80183,MAA,MID AMERICA APT COMMUNITIES INC,360.0,0.028401593,0.020463048099068726,0.5637015119401196,16.849506172878502,-0.29821825002478397
2023,80183,MAA,MID AMERICA APT COMMUNITIES INC,372.0,0.03733329,0.02219237419321346,0.6063373680464536,16.632867138098288,-0.10992036652878834
2024,80183,MAA,MID AMERICA APT COMMUNITIES INC,384.0,0.040555947,0.0248519759318418,0.6553921418244265,16.629552354311148,0.2000048451443206
2004,80210,RYN,RAYONIER INC NEW,372.0,0.03314629,0.022642836191388724,0.46733554881292205,14.598080104466971,0.3000867661179527
2005,80210,RYN,RAYONIER INC NEW,384.0,0.043872852,0.03903697630269697,0.5177282431550444,14.80401507282999,0.2802253720110297
2006,80210,RYN,RAYONIER INC NEW,396.0,0.044223722,0.04242877380162439,0.6776423392145126,14.952911004346499,0.07895106724874212
2007,80210,RYN,RAYONIER INC NEW,408.0,0.041854996,0.04351904603618597,0.6681883886291463,15.063804874905076,0.20035357849381397
2008,80210,RYN,RAYONIER INC NEW,420.0,0.04856479,0.040600231152879585,0.7373852919031089,14.985966628465837,-0.3026643124662256
2009,80210,RYN,RAYONIER INC NEW,432.0,0.05499007,0.036469073088010444,0.8742943423128228,14.880532983719682,0.41931917318291445
2010,80210,RYN,RAYONIER INC NEW,444.0,0.042227324,0.05633125388314697,0.9157732230537179,15.147532031021194,0.29976232614104315
2011,80210,RYN,RAYONIER INC NEW,456.0,0.03391383,0.037190217039544664,0.9166060595493849,15.442728667931547,0.32223408337277104
2012,80210,RYN,RAYONIER INC NEW,468.0,0.033816926,0.039948172109407494,0.8936552617749903,15.565652550929302,0.2029064918097876
2013,80210,RYN,RAYONIER INC NEW,480.0,0.03293572,0.04198690268132208,0.8825682206345861,15.715162250071044,-0.1583649544288126
2014,80210,RYN,RAYONIER INC NEW,492.0,0.058337007,0.025829597797874887,0.8069911388014553,15.361335457466453,-0.045202288511273836
2015,80210,RYN,RAYONIER INC NEW,504.0,0.056290198,0.02003621581326008,0.7044288942147706,14.957587044222604,-0.17180955976737278
2016,80210,RYN,RAYONIER INC NEW,516.0,0.03994062,0.016749450537661806,0.6928823674725545,14.953461317842907,0.24483222264602356
2017,80210,RYN,RAYONIER INC NEW,528.0,0.03371804,0.03219098589430656,0.6562364041170923,15.131021557805271,0.23023776599905554
2018,80210,RYN,RAYONIER INC NEW,540.0,0.03014491,0.024781664379887852,0.6296064729429295,15.295679235278483,-0.09630438511231443
2019,80210,RYN,RAYONIER INC NEW,552.0,0.036417555,0.020412757458676583,0.8433162968130231,15.159809829532598,0.2254325303755067
2020,80210,RYN,RAYONIER INC NEW,564.0,0.039996866,0.016493274362367038,0.8028478971456656,15.083932663123752,-0.0650986312586661
2021,80210,RYN,RAYONIER INC NEW,576.0,0.02966732,0.01322145956489205,0.7173493723741982,15.428214532120633,0.4153466843175033
2022,80210,RYN,RAYONIER INC NEW,588.0,0.029397765,0.022026495957507386,0.7092864572243599,15.49858560903611,-0.1563653867260394
2023,80210,RYN,RAYONIER INC NEW,600.0,0.03689121,0.015408636227368431,0.8003197842412392,15.34494058636202,0.05729579242520533
2024,80210,RYN,RAYONIER INC NEW,612.0,0.04874867,0.02185741696478539,0.8710459059670389,15.334814008676569,-0.1332917745408314
2004,80212,SMT,SUMMIT PROPERTIES INC,144.0,0.052745957,0.007130132845408554,0.03154665360584013,13.633161383378882,0.4445013042761219
2005,80212,SMT,SUMMIT PROPERTIES INC,146.0,0.04709748,0.006477676346233614,0.06148264203088695,13.78971215699144,-0.02879480000000001
2004,80241,ENNS,EQUITY INNS INC,144.0,0.051853906,0.009954963778869723,0.5125942849587038,12.977032080217489,0.3663407863654078
2005,80241,ENNS,EQUITY INNS INC,156.0,0.042871322,0.012572094024464102,0.671601567418882,13.408108078496172,0.21293443390782874
2006,80241,ENNS,EQUITY INNS INC,168.0,0.044933885,0.01495274699518289,0.6984650884925574,13.677234134429945,0.24043296348580667
2007,80241,ENNS,EQUITY INNS INC,177.0,0.047532655,0.014113518975112855,0.6985623425954698,13.87339300264221,0.4686393079398765
2004,80364,SHUR,SHURGARD STORAGE CENTERS INC,132.0,0.054617602,0.009963562380658292,0.1841205527994564,14.388196289178119,0.2359734584011861
2005,80364,SHUR,SHURGARD STORAGE CENTERS INC,144.0,0.046175197,0.008058092597409713,0.18877752031366743,14.624086155146609,0.3493888095688793
2006,80364,SHUR,SHURGARD STORAGE CENTERS INC,151.0,0.034216784,0.010233473818586485,0.25734749829733744,14.901829945501676,0.18308820194548914
2004,80381,BYA,BAY APARTMENT COMMUNITIES INC,144.0,0.04768626,0.011497273337002204,0.10614622756472715,15.244412024966678,0.6496834962685805
2005,80381,BYA,BAY APARTMENT COMMUNITIES INC,156.0,0.035526324,0.010611165189659877,0.1999645289619589,15.57029653434863,0.22824607200749703
2006,80381,BYA,BAY APARTMENT COMMUNITIES INC,168.0,0.025640694,0.011437123169312037,0.44000184089282496,15.962859505217821,0.4965161390784656
2007,80381,BYA,BAY APARTMENT COMMUNITIES INC,180.0,0.02670378,0.01242852511337437,0.5873509438138066,16.06392937265464,-0.25418804717375687
2008,80381,BYA,BAY APARTMENT COMMUNITIES INC,192.0,0.04294856,0.013885295439995513,0.9004004436335548,15.721402932570522,-0.30619933860395576
2009,80381,BYA,BAY APARTMENT COMMUNITIES INC,204.0,0.08827702,0.01129594072378947,1.131079913679286,15.382787784038854,0.4357913851104791
2010,80381,BYA,BAY APARTMENT COMMUNITIES INC,216.0,0.035883423,0.009536774247015234,1.1597084172695247,15.917531405537853,0.4211960527376215
2011,80381,BYA,BAY APARTMENT COMMUNITIES INC,228.0,0.027170151,0.011342750485855804,1.1166517785382564,16.246769455899152,0.1943548689984429
2012,80381,BYA,BAY APARTMENT COMMUNITIES INC,240.0,0.025707878,0.013356962428235824,1.0774072926038534,16.427630419160746,0.06762140133846595
2013,80381,BYA,BAY APARTMENT COMMUNITIES INC,252.0,0.028646795,0.012185378240742784,1.0138181185577388,16.585420751653405,-0.09824161754278771
2014,80381,BYA,BAY APARTMENT COMMUNITIES INC,264.0,0.030708907,0.012484103829206832,0.8098223959362167,16.74467326161644,0.42713339402845163
2015,80381,BYA,BAY APARTMENT COMMUNITIES INC,276.0,0.027702294,0.015455116531096135,0.5176685575419615,16.945726475936322,0.15984463624383727
2016,80381,BYA,BAY APARTMENT COMMUNITIES INC,288.0,0.029038817,0.016663085181770863,0.4170635752783991,17.003512708725456,-0.008734603585843326
2017,80381,BYA,BAY APARTMENT COMMUNITIES INC,300.0,0.029927338,0.01597407290766416,0.14991385791842907,17.05042902918791,0.03868011686293871
2018,80381,BYA,BAY APARTMENT COMMUNITIES INC,312.0,0.033468008,0.016217011069800346,0.23959180530213134,16.986567919319466,0.009025584185734514
2019,80381,BYA,BAY APARTMENT COMMUNITIES INC,324.0,0.028879436,0.01666128775238915,0.3994210266060416,17.17169165647986,0.24075685431174065
2020,80381,BYA,BAY APARTMENT COMMUNITIES INC,336.0,0.038419794,0.016644745330138624,0.6485130095435541,16.943028377046854,-0.2025871256034183
2021,80381,BYA,BAY APARTMENT COMMUNITIES INC,348.0,0.03005404,0.014788841492951331,0.7481322015888932,17.19297256949169,0.620970694651988
2022,80381,BYA,BAY APARTMENT COMMUNITIES INC,360.0,0.032127533,0.014992608567594263,0.7610652498504836,17.167624560158263,-0.3390815669895537
2023,80381,BYA,BAY APARTMENT COMMUNITIES INC,372.0,0.03625712,0.017313693318375085,0.7809650102986571,17.03753336826624,0.20263143749933166
2024,80381,BYA,BAY APARTMENT COMMUNITIES INC,384.0,0.032821815,0.018047363931754812,0.7845594690828009,17.184602896924925,0.2137416104928893
2004,80399,MAC,MACERICH CO,144.0,0.045230564,0.014822523992415992,0.26536486299213286,14.92573991512982,0.479700570256397
2005,80399,MAC,MACERICH CO,156.0,0.040634487,0.013809914527640106,0.36630644839423127,15.13759527325651,0.1145007773443385
2006,80399,MAC,MACERICH CO,168.0,0.032956112,0.01129120962718874,0.49594638884926606,15.499381254685717,0.33752080561810915
2007,80399,MAC,MACERICH CO,180.0,0.033369392,0.012157597728914586,0.5567998985449546,15.626662989046173,-0.15050547129956882
2008,80399,MAC,MACERICH CO,192.0,0.07768624,0.013197790559623427,1.0597350855544903,15.089012521120628,-0.6042861370447684
2009,80399,MAC,MACERICH CO,204.0,0.17202248,0.014542552136948071,2.4724025054292205,14.275592310743063,1.0233536316810325
2010,80399,MAC,MACERICH CO,216.0,0.047641277,0.010566227224243113,2.7566077709895374,15.40622025715023,0.38730622869275777
2011,80399,MAC,MACERICH CO,228.0,0.03967991,0.011551298146337338,2.6367239499772825,15.703140242742755,0.1118906071642185
2012,80399,MAC,MACERICH CO,240.0,0.037203565,0.01389740194498374,2.4782712712911588,15.851970896406819,0.19814876942871384
2013,80399,MAC,MACERICH CO,252.0,0.037353337,0.01783515989852213,2.5062958746945463,15.945982794162505,0.050819364909820086
2014,80399,MAC,MACERICH CO,264.0,0.036451507,0.014179973948468939,1.4617485866862785,16.062796154553258,0.4700836664118049
2015,80399,MAC,MACERICH CO,276.0,0.038807224,0.012736308341649611,0.7812766120243801,16.36144352207948,0.05028493424896019
2016,80399,MAC,MACERICH CO,288.0,0.08082336,0.013628820729192628,0.6186125412938025,16.254458099920843,-0.0897967767940977
2017,80399,MAC,MACERICH CO,300.0,0.046934158,0.016014357240067573,0.40754668630920743,15.972119116550678,-0.027430133702668114
2018,80399,MAC,MACERICH CO,312.0,0.05325659,0.015033807994298166,0.5120478621634674,15.870947207190738,-0.30508343643389657
2019,80399,MAC,MACERICH CO,324.0,0.0890927,0.01557107343549198,0.6193468913207306,15.389317476075474,-0.3188090104799216
2020,80399,MAC,MACERICH CO,336.0,0.29079917,0.015012298113507917,1.6292077969791166,14.099352211185108,-0.5466482774073916
2021,80399,MAC,MACERICH CO,348.0,0.04235214,0.007847869094475572,2.190970883461606,14.918181402585683,0.6817152134915105
2022,80399,MAC,MACERICH CO,360.0,0.05232309,0.013650121646956897,2.168614228445289,14.734514806345551,-0.31412016541992194
2023,80399,MAC,MACERICH CO,372.0,0.05790649,0.012846210392058544,2.241714108220782,14.720312821074742,0.45607483973107876
2024,80399,MAC,MACERICH CO,384.0,0.04006308,0.012543746794986937,2.4948555631576146,15.128628361877778,0.34364772966226553
2004,80412,ADC,AGREE REALTY CORP,144.0,0.06659612,0.02282100932853176,0.2455116599834981,12.104251567771444,0.1973761933740068
2005,80412,ADC,AGREE REALTY CORP,156.0,0.064710416,0.021660046430099056,0.3710586586600953,12.266439537118126,-0.023925803872873352
2006,80412,ADC,AGREE REALTY CORP,168.0,0.0599785,0.02124107479005793,0.4362915977737263,12.435472636904464,0.2606672257811755
2007,80412,ADC,AGREE REALTY CORP,180.0,0.060851682,0.022784631346401348,0.6263596281517542,12.427649213343258,-0.0685032270668049
2008,80412,ADC,AGREE REALTY CORP,192.0,0.08456013,0.02211029973671542,0.8973321853972909,12.144218095418767,-0.34430624499465756
2009,80412,ADC,AGREE REALTY CORP,204.0,0.10972923,0.021809816241312608,1.1694012412494734,11.90718634710001,0.422442119775466
2010,80412,ADC,AGREE REALTY CORP,216.0,0.07825053,0.02286364075234878,1.108919345420878,12.318761048236619,0.22180604750921096
2011,80412,ADC,AGREE REALTY CORP,228.0,0.07843682,0.022674702574183234,1.0501825220213097,12.338336981588144,-0.0018242120910605397
2012,80412,ADC,AGREE REALTY CORP,240.0,0.06171975,0.025622073192791816,0.9811110603787218,12.522394814532161,0.17355332607424367
2013,80412,ADC,AGREE REALTY CORP,252.0,0.04988355,0.01739370521639914,0.9873452896745265,12.897619738585496,0.14430138679780935
2014,80412,ADC,AGREE REALTY CORP,264.0,0.05361314,0.016738174510418636,0.6899212263845421,13.024562935910884,0.13557431135931108
2015,80412,ADC,AGREE REALTY CORP,276.0,0.052794244,0.01579113449320205,0.5508158621439214,13.260435753354868,0.15904429932717123
2016,80412,ADC,AGREE REALTY CORP,288.0,0.03840342,0.01522772608820583,0.4482144381506696,13.820476308612738,0.4134168686267212
2017,80412,ADC,AGREE REALTY CORP,300.0,0.037919875,0.014829998985506998,0.3956982417305804,14.1082041287196,0.16439905745700178
2018,80412,ADC,AGREE REALTY CORP,312.0,0.037337612,0.014311151122264379,0.19840147594315694,14.328922670546483,0.19665829911281407
2019,80412,ADC,AGREE REALTY CORP,324.0,0.028394356,0.013298198943629047,0.057579787600070036,14.832408728458942,0.22665777351264915
2020,80412,ADC,AGREE REALTY CORP,336.0,0.031229377,0.01318381169096435,0.1924830330023953,15.041571728388595,-0.015091689556085308
2021,80412,ADC,AGREE REALTY CORP,348.0,0.0348788,0.012578200476560808,0.256348185509083,15.349600706617588,0.1126953521206806
2022,80412,ADC,AGREE REALTY CORP,360.0,0.036438163,0.012507327974078044,0.3075473437540819,15.496364953452263,0.034756005463639106
2023,80412,ADC,AGREE REALTY CORP,372.0,0.041571666,0.012425669366539134,0.35948224279794155,15.614420147073234,-0.07114548202362037
2024,80412,ADC,AGREE REALTY CORP,384.0,0.04452027,0.012739387345367219,0.43242807239564446,15.7067520079484,0.17185270719099588
2004,80417,CEI,CRESCENT REAL ESTATE EQUITIES CO,144.0,0.08969244,0.00834312545687235,0.236509301107064,14.324173672685601,0.16762735397480588
2005,80417,CEI,CRESCENT REAL ESTATE EQUITIES CO,156.0,0.080660515,0.007525648519538648,0.3428013477630878,14.432202532868965,0.17839286302604274
2006,80417,CEI,CRESCENT REAL ESTATE EQUITIES CO,168.0,0.07296473,0.010124085309313482,0.6185490704191676,14.549545393120399,0.07105654315526477
2007,80417,CEI,CRESCENT REAL ESTATE EQUITIES CO,175.0,0.06851958,0.007796592486189553,0.7393550699031562,14.590118227266144,0.18584154103206174
2004,80424,MLS,MILLS CORP,144.0,0.042491447,0.014667910435055366,0.3774810220274148,14.79097537189172,0.5234693851837504
2005,80424,MLS,MILLS CORP,156.0,0.04441531,0.011943854032414934,0.47288554272882966,14.923641198388216,-0.3134397762469483
2006,80424,MLS,MILLS CORP,168.0,0.07308237,0.005839671356382005,0.4684035461243199,14.169643631438825,-0.5067852167049345
2007,80424,MLS,MILLS CORP,171.0,0.020954864,,0.4267875973804853,14.122525653910905,0.2619304803
2004,80495,JAMS,JAMESON INNS INC,145.0,0.02793845,0.009754561627229647,0.5011267645412592,10.65975412274272,0.2850999999999999
2004,80584,WXH,WINSTON HOTELS INC,144.0,0.054731738,0.011145763459951963,0.6092489332912867,12.532807274244247,0.22340372482321924
2005,80584,WXH,WINSTON HOTELS INC,156.0,0.055544,0.014774214841438824,0.673112834007008,12.563785446868946,-0.11360593796865759
2006,80584,WXH,WINSTON HOTELS INC,168.0,0.050014388,0.01467751901202572,0.6119237158287099,12.688611663094727,0.40478733013210544
2007,80584,WXH,WINSTON HOTELS INC,174.0,0.031434763,0.01975136804470098,0.5959998068855087,12.969996532993806,0.1320010401487144
2004,80681,ESS,ESSEX PROPERTY TRUST INC,144.0,0.04378744,0.01562581595925348,0.09192827134665575,14.28112814901005,0.36334098357303124
2005,80681,ESS,ESSEX PROPERTY TRUST INC,156.0,0.03884358,0.021140746328756222,0.14748775835149,14.456658220180111,0.14393490336910708
2006,80681,ESS,ESSEX PROPERTY TRUST INC,168.0,0.028573863,0.013810206597045635,0.3701379404734347,14.79397256099981,0.4424790437503352
2007,80681,ESS,ESSEX PROPERTY TRUST INC,180.0,0.028620206,0.014690242159739046,0.47518030500633907,14.909366085737124,-0.22088933184597026
2008,80681,ESS,ESSEX PROPERTY TRUST INC,192.0,0.03657125,0.013072033460045455,0.6322038010367278,14.818252668746347,-0.18052807462745224
2009,80681,ESS,ESSEX PROPERTY TRUST INC,204.0,0.05812098,0.01547532122765346,0.7755599591564567,14.456082106062846,0.1566904816037611
2010,80681,ESS,ESSEX PROPERTY TRUST INC,216.0,0.039469752,0.013336334820055792,0.8051646300322927,14.927639498989523,0.42165418561684875
2011,80681,ESS,ESSEX PROPERTY TRUST INC,228.0,0.030057156,0.012098461626847919,0.8015895239107856,15.287832063175225,0.270379149936824
2012,80681,ESS,ESSEX PROPERTY TRUST INC,240.0,0.027691185,0.013299337279899336,0.8018001652220589,15.483969760856906,0.074566810915488
2013,80681,ESS,ESSEX PROPERTY TRUST INC,252.0,0.029453354,0.014392266735577053,0.8094546597887703,15.571534543625754,0.010546943228753713
2014,80681,ESS,ESSEX PROPERTY TRUST INC,264.0,0.021735108,0.01343717197736554,0.8025419201770211,16.140691650842484,0.47979390817382317
2015,80681,ESS,ESSEX PROPERTY TRUST INC,276.0,0.023630397,0.011740755525053376,0.661474515436339,16.497138686697248,0.18864151799362583
2016,80681,ESS,ESSEX PROPERTY TRUST INC,288.0,0.027182905,0.014161786756516815,0.6042559565601073,16.497333777705364,-0.001526809586108957
2017,80681,ESS,ESSEX PROPERTY TRUST INC,300.0,0.026832068,0.015826441378287582,0.3984709864015457,16.608122670715883,0.06802946291248912
2018,80681,ESS,ESSEX PROPERTY TRUST INC,312.0,0.02971428,0.016739734882249776,0.2973059222524877,16.58750509160643,0.04727138954923804
2019,80681,ESS,ESSEX PROPERTY TRUST INC,324.0,0.025478499,0.017386276719966766,0.32305849952956683,16.795796722245186,0.25900257569485885
